u,v,usage,pop_affected,pop_lost,score
1425319560,10081597266,607,0,0,
3421891034,4821969482,606,0,0,
1428431993,6329985889,606,0,0,
1435289926,1435289932,606,0,0,
1430552717,11846906592,606,0,0,
1430552961,11840580567,606,0,0,
9644933411,10091440519,606,0,0,
6475146586,6475146587,606,0,0,
7085913964,12096447974,606,0,0,
7087448552,10093893348,606,0,0,
1429078440,1429078517,606,0,0,
1435290448,1435290467,606,0,0,
1425386210,1425386229,606,0,0,
1435258543,1435258544,606,0,0,
9587037313,10091721501,606,0,0,
2457764895,2457764901,606,0,0,
10079884995,10079885000,606,0,0,
7071485828,12096795885,606,0,0,
1424480314,1424480328,606,0,0,
7126219269,7126219284,606,0,0,
10092115444,10092115554,606,0,0,
9612525038,9612525041,606,0,0,
3815538284,3815538285,606,0,0,
1429260798,1429260848,605,0,0,
10091598794,10091598796,605,0,0,
4845023169,4845023174,605,0,0,
6324480568,6330003988,605,0,0,
1428152514,1428152521,605,0,0,
1428412030,1428412046,605,0,0,
1432957871,11853921730,605,0,0,
10097482619,10097482621,605,0,0,
9644944940,10094551571,605,0,0,
3943348261,3943348263,604,0,0,
7053841878,12094623525,604,0,0,
4733184472,4733184475,604,0,0,
1424618703,1424618725,604,0,0,
10089207203,10089207206,604,0,0,
9644974751,9644974752,604,0,0,
9849200241,9849200242,604,0,0,
1429380081,1429380087,604,0,0,
5763168212,10091608921,603,0,0,
1425386324,1425386340,603,0,0,
6330369154,11715723390,603,0,0,
1429380673,12094604541,603,0,0,
11400176674,11400176688,603,0,0,
10091368693,10091368715,603,0,0,
10093852485,10093852514,603,0,0,
1442626950,1442626963,603,0,0,
4873324726,11721806598,603,0,0,
10081984374,10089237913,603,0,0,
6329944394,6329944395,603,0,0,
11841181185,11841181190,602,0,0,
10091885206,10091899617,602,0,0,
9051464175,10089432022,602,0,0,
1432840382,1432840400,602,0,0,
1432144274,1435305314,602,0,0,
10097003758,10097003766,602,0,0,
11089104880,11089104883,602,0,0,
1431039715,1431063253,602,0,0,
1436037867,9185162299,602,0,0,
1425319428,1425319453,602,0,0,
6880514057,6880514059,602,0,0,
9612533192,9612533195,602,0,0,
10081719741,10081719743,602,0,0,
4821829826,10088959085,602,0,0,
11700649649,11840853385,601,0,0,
1431156744,1431156754,601,0,0,
11836639583,11836639591,601,0,0,
1431219869,1431220033,601,0,0,
6329944396,6329944417,601,0,0,
10094942876,10095145772,601,0,0,
1429381255,1429381283,601,0,0,
6332174688,6332174689,601,0,0,
1424350763,1424350872,601,0,0,
4843765096,4843765098,601,0,0,
1428392386,1428392470,601,0,0,
9709085124,11840832531,601,0,0,
3103289630,3103289748,601,0,0,
3138371514,6329906562,601,0,0,
9454497521,10088765119,601,0,0,
7798392319,7798392326,601,0,0,
4822172017,4822172020,601,0,0,
9709060588,10089597223,601,0,0,
7085272884,7085318186,601,0,0,
5379910553,10095319858,601,0,0,
6876746032,6876756899,601,0,0,
6241276130,10097167138,600,0,0,
3743784460,3743787334,600,0,0,
10081129486,10081129488,600,0,0,
10089124713,10216247287,600,0,0,
10242231188,12785864766,600,0,0,
11715971024,11715971025,600,0,0,
4848783503,10096957714,600,0,0,
6073700320,6073700324,600,0,0,
1427203292,10127629083,600,0,0,
11866168507,11866168511,600,0,0,
11846821995,11846841643,600,0,0,
1432957859,1432957861,600,0,0,
1442701489,1442701494,599,0,0,
13823829769,13823829770,599,0,0,
4841631667,4841631686,599,0,0,
1428104672,4831947352,599,0,0,
4832576531,10093843448,599,0,0,
10081480990,10081569797,599,0,0,
11868497913,11868497919,599,0,0,
13288961153,13288969915,599,0,0,
4843740527,4847261986,599,0,0,
11836680847,11836680848,599,0,0,
1426201510,3933513601,599,0,0,
1429434602,11847014151,599,0,0,
5379910596,5379910653,599,0,0,
3776107886,3776107891,599,0,0,
1442785413,6330356050,599,0,0,
4845022387,4845022388,599,0,0,
9709069920,11868318484,599,0,0,
11707795601,11707795603,599,0,0,
1425319202,1425319288,599,0,0,
1429417829,1429417847,599,0,0,
12206353156,12206353157,598,0,0,
11846683994,11846684001,598,0,0,
7081847696,9631954396,598,0,0,
4836614924,10098118196,598,0,0,
10094575809,10094575810,598,0,0,
10089526180,10089691498,598,0,0,
6002363749,10081705394,598,0,0,
10091246474,11840474542,598,0,0,
3933513606,3933513608,598,0,0,
5968713093,5968713103,598,0,0,
1435290111,1435290121,598,0,0,
1426201451,1426201489,598,0,0,
1435305350,1435305366,598,0,0,
7071701104,10089659109,598,0,0,
9700403407,9700403411,598,0,0,
1431998416,1431998430,598,0,0,
4841631679,11840534205,598,0,0,
1435305413,1435305437,597,0,0,
4822172275,10542725053,597,0,0,
11843581974,11843581979,597,0,0,
7394377378,7394377380,597,0,0,
7997016427,7997016428,597,0,0,
1432141243,1432141343,597,0,0,
3815538353,6330035243,597,0,0,
1428104767,1428104780,597,0,0,
7082103447,7082103448,597,0,0,
4848897727,9644988470,597,0,0,
6330219526,9169275421,596,0,0,
9772466110,9772466111,596,0,0,
3942884031,11878661784,596,0,0,
3942884034,3942884035,596,0,0,
7394377365,7394377368,596,0,0,
4855523666,4855523673,596,0,0,
3815275024,3815275026,596,0,0,
9681825302,9681825309,596,0,0,
3773368717,6329995324,596,0,0,
1431336817,10206999456,596,0,0,
4845087799,4845087818,596,0,0,
1425700664,1425700686,596,0,0,
1425480500,3840384025,596,0,0,
1432932991,1432933026,596,0,0,
1425545318,1425545379,596,0,0,
6877076659,6877076666,596,0,0,
10098003792,10098003795,596,0,0,
11868094162,11868160907,595,0,0,
4841292320,4841292523,595,0,0,
4854792407,5998436771,595,0,0,
10088368941,10088368948,595,0,0,
2097601094,10081425127,595,0,0,
1425545288,1425545367,595,0,0,
1432167481,6324721318,595,0,0,
3773374657,3869486033,595,0,0,
1424351537,4830774277,595,0,0,
11853713922,11853713925,595,0,0,
6880465555,10097323316,595,0,0,
10091629836,10091629840,595,0,0,
3742416637,7394387980,594,0,0,
10079802874,10088703852,594,0,0,
3869486020,9051464361,594,0,0,
1429418367,1429418437,594,0,0,
1432869179,1432869206,594,0,0,
9185162256,9435826635,594,0,0,
1432932944,1432932953,594,0,0,
9832455541,10089129410,594,0,0,
9169282929,12096417277,594,0,0,
1428088405,1428088415,594,0,0,
1425319194,1425319216,594,0,0,
4822611793,4822611797,594,0,0,
9158115567,9158115575,594,0,0,
1427203527,1427203534,594,0,0,
4845398221,6241088484,594,0,0,
4926360428,10096855537,593,0,0,
10089659084,10089659093,593,0,0,
4834267532,11840567597,593,0,0,
1429261702,6473377266,593,0,0,
1424479637,1424479683,593,0,0,
1429418084,1429418134,593,0,0,
1432271927,9605727593,593,0,0,
4849179331,11873780200,593,0,0,
5041271913,9158115619,593,0,0,
3965931176,3965931177,592,0,0,
1426201906,1426201960,592,0,0,
4843216775,4843216794,592,0,0,
9179192912,10094981721,592,0,0,
3450447201,6324521541,592,0,0,
11878661787,11878661788,592,0,0,
3895348537,4833977397,592,0,0,
6023712194,6023712196,592,0,0,
1432933089,1432933096,592,0,0,
1432933097,1432933107,592,0,0,
1429418072,1429418103,592,0,0,
1425385845,1425385874,592,0,0,
1429434255,1429434259,592,0,0,
1985586460,6868616065,592,0,0,
10088378971,10088378973,592,0,0,
10091400205,10091400212,592,0,0,
7071666726,11703738199,592,0,0,
10091797616,10091811217,591,0,0,
6880092183,6880164697,591,0,0,
4832139094,4832141027,591,0,0,
4833880551,12096745403,591,0,0,
6329964558,7081836429,591,0,0,
8093690698,10095026047,591,0,0,
6329909557,6329909559,591,0,0,
1428213103,1428213112,591,0,0,
10079452550,10079460465,591,0,0,
6330034845,11715739169,591,0,0,
4832393955,4832393957,590,0,0,
3895348515,3895348517,590,0,0,
9700316046,9700316052,590,0,0,
1425545282,1425545309,590,0,0,
1430552934,1430552940,590,0,0,
7394377303,7394377304,590,0,0,
11882971740,11882971749,590,0,0,
11721790460,11721790468,590,0,0,
1429418353,10164770603,590,0,0,
1442627068,1442627070,590,0,0,
6324707385,6324707389,590,0,0,
1432156412,6330211307,590,0,0,
1431337332,9681703223,590,0,0,
4821969483,6332133918,590,0,0,
6324614974,10243999640,590,0,0,
1424352438,1424352471,590,0,0,
4832048552,4832048574,590,0,0,
1431156685,1431156834,589,0,0,
9631952766,9631952770,589,0,0,
1429434814,1429434862,589,0,0,
6330027527,6330027528,589,0,0,
1429417947,1429417965,589,0,0,
1425700211,1425700232,589,0,0,
3945504083,4854842682,589,0,0,
10091264961,11721813557,589,0,0,
6245798671,6245798674,589,0,0,
10091706837,10091706846,589,0,0,
3743799646,7997016401,589,0,0,
1429261627,1429261672,589,0,0,
10093772616,10093858003,589,0,0,
1426201094,1426201109,589,0,0,
3943311283,11865731028,589,0,0,
6243143063,6243143065,589,0,0,
10095128428,10095161452,589,0,0,
1428411803,3943276235,589,0,0,
4833930763,4833930781,588,0,0,
7081963395,9169282954,588,0,0,
1428412239,6330135991,588,0,0,
3900345774,3900345776,588,0,0,
7997016925,7997016933,588,0,0,
10742959792,10742959793,588,0,0,
10089070565,10089070566,588,0,0,
9158119292,9158119295,588,0,0,
11715750484,11715750491,588,0,0,
9612525070,9612525072,588,0,0,
7798397530,7798405404,588,0,0,
6324569085,10091326494,588,0,0,
1429417870,1429417881,588,0,0,
1432812721,1432812746,588,0,0,
4855471929,4855471948,588,0,0,
4842977711,6324663186,587,0,0,
1442701433,1442701440,587,0,0,
1428088174,1428088181,587,0,0,
3649399039,4832494501,587,0,0,
10078980399,10079062451,587,0,0,
3776127168,3776127169,587,0,0,
6330147766,6330147769,587,0,0,
1424350818,1424350857,587,0,0,
4846917040,11700213602,587,0,0,
10092062257,12094792044,587,0,0,
7082103450,9158115519,587,0,0,
4822611828,4822611830,587,0,0,
9462012817,11400176490,587,0,0,
4822611734,9179199361,587,0,0,
5379910375,5379910389,587,0,0,
9169364637,11977602556,587,0,0,
1432957661,10762075880,587,0,0,
1435290401,1435290421,587,0,0,
1431157009,11853796760,587,0,0,
1428431950,1428431966,587,0,0,
4841084238,4841085779,587,0,0,
1431039052,4836750306,586,0,0,
1435305612,1435305620,586,0,0,
11868210837,11868239078,586,0,0,
1429337243,1429337262,586,0,0,
7997021591,7997021592,586,0,0,
1428432043,1428432050,586,0,0,
5379825577,5379825578,586,0,0,
3815538364,3815538365,586,0,0,
12096577982,12096577986,586,0,0,
4336828838,4336828840,586,0,0,
10079829600,10079834269,586,0,0,
4841648625,4841648631,585,0,0,
1428213071,1428213074,585,0,0,
9055823864,10088324190,585,0,0,
6869015281,6869040586,585,0,0,
6023712201,10094610087,585,0,0,
8093709967,8093709981,585,0,0,
10079024599,10079024849,585,0,0,
1435258584,1435258602,585,0,0,
1424351146,1424351160,585,0,0,
6329877437,7645249327,585,0,0,
4836483685,4836569809,585,0,0,
4854847278,12373090097,585,0,0,
3646418737,3646418741,585,0,0,
6330369153,10097583953,585,0,0,
12206353104,12206353106,585,0,0,
7085398826,7085398827,585,0,0,
9185162324,10266688536,585,0,0,
6241097260,6241097261,585,0,0,
1425385961,1425385976,585,0,0,
3909491806,10137548996,584,0,0,
4841253526,10089273257,584,0,0,
9631952775,9631952781,584,0,0,
7997004272,7997004273,584,0,0,
1435417769,1435417785,584,0,0,
1424353118,1424353138,584,0,0,
8192500536,8192500549,584,0,0,
6024288865,10091442912,584,0,0,
1428412118,1428412142,584,0,0,
6869004138,10091243089,584,0,0,
3773372171,6330274946,584,0,0,
11846392948,11846392955,584,0,0,
1425386098,6324562870,584,0,0,
3896151186,3896151189,583,0,0,
1432840342,1432840354,583,0,0,
10089467797,10089467806,583,0,0,
3265045031,3450468401,583,0,0,
3867751921,10079365424,583,0,0,
4830787399,4830787400,583,0,0,
7087372190,7087372197,583,0,0,
625828903,4845189741,583,0,0,
4841573972,4841630291,583,0,0,
1429141738,1429141753,583,0,0,
1432840374,6330045264,583,0,0,
6073700465,12095213110,583,0,0,
6329877430,11865682521,582,0,0,
1429380414,1429380419,582,0,0,
1429261104,1429261122,582,0,0,
1428425869,1431041313,582,0,0,
10091699904,10091781545,582,0,0,
9631952752,9631952754,582,0,0,
10279916869,10279916870,582,0,0,
6332523258,9169313295,582,0,0,
1425700224,1425700294,582,0,0,
7058888334,7232501522,582,0,0,
4821829943,4821876296,582,0,0,
1429261251,1429261273,582,0,0,
1431220071,1431220138,582,0,0,
7085871271,7085871272,582,0,0,
6868655855,9158122850,582,0,0,
1435258475,1435258477,582,0,0,
5379893196,9681632515,582,0,0,
1428088541,1428088542,582,0,0,
1428104705,6324577599,582,0,0,
6329858327,6329858331,581,0,0,
4836614898,10097482648,581,0,0,
4855518108,4855518109,581,0,0,
1429380531,1429380606,581,0,0,
1877863782,10600701301,581,0,0,
1835214835,12095217258,581,0,0,
7087334798,12094898203,581,0,0,
4854842707,11853763156,581,0,0,
9681703273,10088814576,581,0,0,
6324771079,10762075873,581,0,0,
1424352521,1424352590,581,0,0,
1424479855,1424479879,581,0,0,
3076677523,3076677524,581,0,0,
9186834462,9186834465,581,0,0,
8093690673,8093690677,581,0,0,
1429260891,1429260924,581,0,0,
3786407160,3786407165,580,0,0,
6324710155,10094451426,580,0,0,
4847221223,10088731387,580,0,0,
9612612283,9612612284,580,0,0,
1425319144,1425319189,580,0,0,
4855299085,9179262047,580,0,0,
1428412394,3943241623,580,0,0,
10094456241,10094457661,580,0,0,
7394377332,7394377336,580,0,0,
6059041687,10094843916,580,0,0,
1432812179,1432812223,580,0,0,
1428152155,1428152172,580,0,0,
7798397543,9649456747,580,0,0,
6975337521,6975337522,580,0,0,
3869467365,3869467369,580,0,0,
7394377390,7394387936,580,0,0,
4832576442,4832576456,580,0,0,
4843429178,4843429203,580,0,0,
4844926510,9169275465,580,0,0,
1428088511,1428088523,579,0,0,
4855191073,4855191076,579,0,0,
3422911610,6330018549,579,0,0,
1430553476,1430553512,579,0,0,
10088760716,10088807017,579,0,0,
3265027376,3942900149,579,0,0,
5997980540,5997980541,579,0,0,
4843661966,9158094930,579,0,0,
6059041690,6059041692,579,0,0,
1432812078,1432812113,579,0,0,
1433031143,6329891171,579,0,0,
1429381080,1429381082,579,0,0,
1425319088,1425319093,579,0,0,
1424480257,10081480638,579,0,0,
1429380178,10567665020,579,0,0,
3945382238,9631948926,579,0,0,
1985586502,6868645736,579,0,0,
4845698737,8223330460,579,0,0,
4885951335,10091272436,579,0,0,
5968628448,10089273221,579,0,0,
4843740391,4843740408,578,0,0,
3942941120,10079692049,578,0,0,
3265051122,3293973736,578,0,0,
6023712222,11715529312,578,0,0,
1431220812,10097093724,578,0,0,
10091483855,10091483865,578,0,0,
9700403395,9700403396,578,0,0,
13256584916,13256584948,578,0,0,
1432869529,10729492063,578,0,0,
9055823840,9681825576,578,0,0,
9451612728,11853977340,578,0,0,
10074703977,10079601577,578,0,0,
10091368766,10091368768,577,0,0,
6330104208,12377580376,577,0,0,
4836594228,9179262073,577,0,0,
6330159426,6330159440,577,0,0,
3896588017,12096713412,577,0,0,
1429337839,1429337881,577,0,0,
4873814755,10088703402,577,0,0,
8093710019,10094992214,577,0,0,
9158119283,10091368739,577,0,0,
8042229552,10074821664,577,0,0,
1435305540,1435305560,577,0,0,
1430552778,11846800450,577,0,0,
4843429152,4843429162,577,0,0,
3896712227,10091411928,577,0,0,
4820157850,4820157852,577,0,0,
1428088479,1428088496,577,0,0,
4875331155,10089549663,577,0,0,
1430575448,1430575454,577,0,0,
10079829585,10079829587,577,0,0,
1424479633,1424479649,577,0,0,
3776127159,10091441436,577,0,0,
1428088330,1428088359,576,0,0,
9179125129,9884389384,576,0,0,
1431038949,1431038956,576,0,0,
5379910603,5379910604,576,0,0,
1430553379,4833812684,576,0,0,
8192500232,8192500233,576,0,0,
6059040011,6059040015,576,0,0,
1428280312,1428280327,576,0,0,
1430552614,1430552625,576,0,0,
7071437380,9179169210,576,0,0,
1428104685,12096969353,576,0,0,
4841296618,4841310239,576,0,0,
11254593484,11883097075,576,0,0,
11761056760,11761056762,576,0,0,
1425320142,11843500291,576,0,0,
4848953073,10097020547,576,0,0,
6073860094,6073860100,576,0,0,
1424352715,1424352835,575,0,0,
1432156429,11882966316,575,0,0,
4822611912,4822611920,575,0,0,
6877749397,6877749398,575,0,0,
4846863435,10081525399,575,0,0,
10091338204,11715769298,575,0,0,
1429078583,1429078587,575,0,0,
1428412051,1428412073,575,0,0,
1425386184,6243409793,575,0,0,
1425700018,1425700039,575,0,0,
6073700033,10091231544,575,0,0,
6880632085,6880632088,575,0,0,
1428412094,1428412115,575,0,0,
10079485883,12207521996,575,0,0,
6324697354,6324697355,575,0,0,
6330088308,6330088337,575,0,0,
6876746068,9179101715,575,0,0,
12095087871,12095087879,574,0,0,
3815538347,3815538349,574,0,0,
1429434366,1429434388,574,0,0,
4836245954,4836245960,574,0,0,
1428088239,1428088262,574,0,0,
1435305732,1435305734,574,0,0,
4836614895,10097482646,574,0,0,
10097406450,10097406458,574,0,0,
6330050948,6330050956,574,0,0,
4841477540,4841477554,574,0,0,
11853755463,11853756469,574,0,0,
4847598380,4847598386,574,0,0,
1430553041,11836480031,574,0,0,
6330007463,11708180037,574,0,0,
9158106287,9158106291,573,0,0,
4847262327,9184964422,573,0,0,
1424619298,1424619301,573,0,0,
3945470363,3945470370,573,0,0,
4832431780,4832431784,573,0,0,
1429434674,1429434738,573,0,0,
1426201891,1426201984,573,0,0,
1427203507,1427203523,573,0,0,
4822611790,4822611860,573,0,0,
10094457620,10094457656,573,0,0,
10091200808,10091222018,573,0,0,
1429337830,1429337873,573,0,0,
10089596008,11876227798,572,0,0,
1429078660,1429078677,572,0,0,
3896471651,3896471656,572,0,0,
10081569719,10081569721,572,0,0,
4832705668,4832705672,572,0,0,
6324519184,10094992178,572,0,0,
1435417900,10536685355,572,0,0,
9185162319,10088960932,572,0,0,
10091229515,10091229516,572,0,0,
1427203368,1427203376,572,0,0,
10091697619,10091699911,572,0,0,
1429078754,1429078910,572,0,0,
10074518517,10074662201,572,0,0,
1424619267,1424619271,572,0,0,
10094727264,10094727269,572,0,0,
4843636030,6877048723,572,0,0,
10089532212,10089532213,572,0,0,
1432932824,11703380110,572,0,0,
4875339533,10095066315,572,0,0,
13256584955,13256584957,572,0,0,
1431040130,1431040221,572,0,0,
4841631701,4841648609,571,0,0,
3265043080,3265043090,571,0,0,
3646418720,4733184463,571,0,0,
11878667962,11878705056,571,0,0,
2210729124,3027424418,571,0,0,
6330120848,6330120850,571,0,0,
9185237535,9185237536,571,0,0,
1435305723,1435305730,571,0,0,
6324724764,6324851862,571,0,0,
10098077084,10098077093,571,0,0,
5527039225,10225123896,571,0,0,
4834251607,4834251615,571,0,0,
10094507449,10094507452,571,0,0,
3450447685,10092070912,571,0,0,
1425481295,1425481313,571,0,0,
4846908315,10097016485,571,0,0,
11875544812,11875544815,571,0,0,
1424350826,7053402097,571,0,0,
6073700352,6073700354,571,0,0,
6330159425,6330159427,571,0,0,
9179168451,9179168452,571,0,0,
1426202795,1426202856,571,0,0,
1425700126,11841299963,571,0,0,
6073700457,6073700464,570,0,0,
6330153258,7085781083,570,0,0,
9179169170,9179169171,570,0,0,
4847113198,4847113201,570,0,0,
1429336699,9455016155,570,0,0,
3869477086,10081410438,570,0,0,
4832734283,11873517781,570,0,0,
1877320314,3943311257,570,0,0,
1424618590,10100057876,570,0,0,
10112288036,10112288048,570,0,0,
1432812245,10728969637,570,0,0,
10057808080,10057808082,570,0,0,
1429141515,1429141530,570,0,0,
4841420668,4841420671,570,0,0,
9644940996,10094551552,570,0,0,
10091222049,10091237519,569,0,0,
3815538360,3815538363,569,0,0,
4855454045,4855454059,569,0,0,
1425319887,1425319908,569,0,0,
10088656570,10088656580,569,0,0,
1429260709,1429260749,569,0,0,
1435305456,1435305465,569,0,0,
1425699983,11873438571,569,0,0,
12754100097,12754103123,569,0,0,
4845294323,4845313907,569,0,0,
3943344723,3943344729,569,0,0,
5998071509,10081298960,568,0,0,
9179208053,11700446541,568,0,0,
4849307232,9972309254,568,0,0,
10081029299,10081029309,568,0,0,
1424351242,10096982884,568,0,0,
1428104786,6473544603,568,0,0,
1431135595,1431135605,568,0,0,
3776392097,9232496096,568,0,0,
4733184332,10091714131,568,0,0,
1425481213,1425481226,568,0,0,
10091604697,11882769719,568,0,0,
7085543413,9169286902,568,0,0,
7081955752,10089066533,568,0,0,
9605451669,10088769237,568,0,0,
1432812302,1432812339,568,0,0,
4855299024,10088650738,568,0,0,
10088612473,10088724672,568,0,0,
1431156716,1431156749,567,0,0,
9449159815,9612604499,567,0,0,
10091234507,10287292034,567,0,0,
6330135994,6330135995,567,0,0,
1428088288,1428088316,567,0,0,
3387440417,4733184367,567,0,0,
9681834296,10089480855,567,0,0,
8223330439,10091601048,567,0,0,
6876756901,9179168421,567,0,0,
3076671284,3076671287,567,0,0,
1442785419,1442785432,567,0,0,
1435417872,12094846395,567,0,0,
1424351502,1424351519,567,0,0,
10091860940,10091880443,567,0,0,
1428431856,1428431872,567,0,0,
5998535723,10094505525,567,0,0,
11145438784,11145459914,567,0,0,
3945470382,3945470385,567,0,0,
13312833516,13312833517,566,0,0,
4854996697,4854996703,566,0,0,
3945504107,3945532465,566,0,0,
3786407354,9605715490,566,0,0,
4842978130,4842978131,566,0,0,
6324516537,9700362874,566,0,0,
6880299515,6880299523,566,0,0,
1429260996,1429261018,566,0,0,
1428104889,1428104916,566,0,0,
1435305738,1435305743,566,0,0,
1425700642,1425700651,566,0,0,
1425386167,1425386184,566,0,0,
1428213262,1428213303,566,0,0,
3898409157,6330274948,566,0,0,
11721660526,11721660528,566,0,0,
7798392346,7798392354,566,0,0,
1424352799,1424352896,566,0,0,
1430552684,1430552699,566,0,0,
1430575409,11853821182,566,0,0,
1424396050,1424396087,566,0,0,
3943241624,3943241626,566,0,0,
1424350865,1424350898,566,0,0,
8192500474,10094501444,565,0,0,
9644920511,10094533843,565,0,0,
10091340790,10091407538,565,0,0,
4842992122,4842992123,565,0,0,
9681703246,9681703250,565,0,0,
1429260941,1429260954,565,0,0,
3815264755,9054502242,565,0,0,
11707180393,11707180397,565,0,0,
7230999031,7230999035,565,0,0,
12096541338,12096541345,565,0,0,
4848897764,10097020532,565,0,0,
4845043233,4845043234,565,0,0,
1435417771,1435417772,565,0,0,
10097090053,12560919990,565,0,0,
11846905130,11846905131,565,0,0,
6329880098,9874335576,565,0,0,
11840464193,11840464196,564,0,0,
9644937625,10074616731,564,0,0,
4836214993,10094850294,564,0,0,
1425700808,11842964619,564,0,0,
3743787348,10089552179,564,0,0,
10091769038,10091769074,564,0,0,
3945433417,3945433422,564,0,0,
3945322046,6330354431,564,0,0,
9681834214,10091614283,564,0,0,
10081352685,11836718102,564,0,0,
4843042387,4843042406,564,0,0,
10095164849,10095164851,564,0,0,
10095115156,10095115180,564,0,0,
1428088295,1428088317,564,0,0,
7094563733,9169286898,564,0,0,
11087093887,11087093894,564,0,0,
1432271764,10091957771,564,0,0,
6330373174,6330373176,564,0,0,
11873481070,11873481072,564,0,0,
3776127164,3776127167,564,0,0,
3965903035,3965903037,563,0,0,
6876746034,6876746064,563,0,0,
1428412377,11700435344,563,0,0,
9644981029,10097166813,563,0,0,
1429337400,1429337433,563,0,0,
1428311967,1428311984,563,0,0,
6970682049,6970682052,563,0,0,
1428104938,1428104954,563,0,0,
4846933196,4846933199,563,0,0,
1430552875,1430552918,563,0,0,
1877320591,10076338042,563,0,0,
1431998485,6324511872,563,0,0,
1431106037,1431106080,563,0,0,
1429434318,1429434344,563,0,0,
1430575490,6324536833,563,0,0,
1424479631,10081232141,563,0,0,
7071373148,7071373152,563,0,0,
6052638544,6052638546,562,0,0,
10538439763,10538439768,562,0,0,
1428213323,1428213364,562,0,0,
10091239830,10091239838,562,0,0,
10089194925,10089210120,562,0,0,
6866068267,6866068278,562,0,0,
10081563197,12206353109,562,0,0,
1435330732,6241178610,562,0,0,
1442627067,1442627097,562,0,0,
10093746967,10093832635,562,0,0,
1431220538,1431220673,562,0,0,
4845622089,4845622090,562,0,0,
1428088243,1428088259,562,0,0,
5512879950,5512879956,562,0,0,
10089133922,10089133923,562,0,0,
10273114163,10273114164,562,0,0,
3293924369,3293924408,561,0,0,
9631948932,9631948935,561,0,0,
6324516535,6324878037,561,0,0,
10091784825,10091784827,561,0,0,
3943344731,9605715480,561,0,0,
9179192824,9179192841,561,0,0,
5998071464,5998071479,561,0,0,
4846891101,11842754918,561,0,0,
3958098222,3958098223,561,0,0,
9644944938,10094540083,561,0,0,
1429338015,1429338044,560,0,0,
4755093762,6073700498,560,0,0,
3437192403,3437192408,560,0,0,
1435290521,1435290531,560,0,0,
12095201718,12095201719,560,0,0,
11703145135,11703145136,560,0,0,
1685895624,1685895649,560,0,0,
10072692469,10072692470,560,0,0,
1432227857,1432227863,560,0,0,
3743874234,3743874239,560,0,0,
4844911017,11721916068,560,0,0,
1424350919,1424350932,560,0,0,
5379910623,5379910624,560,0,0,
4847262336,4847262365,560,0,0,
5763147436,5763147437,560,0,0,
10093884289,10093884290,560,0,0,
10093879552,10093879554,560,0,0,
6324574485,13255861079,559,0,0,
4847097032,4847097059,559,0,0,
1425255241,1425255247,559,0,0,
1424480289,11836592889,559,0,0,
3815538330,3815538331,559,0,0,
1425481712,4112120713,559,0,0,
1432156397,10127601595,559,0,0,
7394389185,7394389186,559,0,0,
9631926485,10127605712,559,0,0,
4845063506,12095199872,559,0,0,
9179208039,9179262038,559,0,0,
7053430099,11716433111,559,0,0,
1432812650,1432812698,559,0,0,
10081129538,11836654536,559,0,0,
9605715461,9605715462,559,0,0,
11843513392,11843513394,559,0,0,
3450468531,3450468532,559,0,0,
10093879571,10093879575,559,0,0,
4819580056,10088267064,559,0,0,
1430552735,11846821232,558,0,0,
6330369156,10097583968,558,0,0,
1431072871,1431135646,558,0,0,
7997004238,7997004252,558,0,0,
9644944943,10094584622,558,0,0,
6241213906,6475106032,558,0,0,
1431063457,9184721704,558,0,0,
1428431885,1428431896,558,0,0,
10091172581,10091253521,558,0,0,
4885951323,4885951325,558,0,0,
1431218815,1431218876,558,0,0,
10539049693,10539051557,558,0,0,
10088760672,10088760673,558,0,0,
1431039131,6330045259,558,0,0,
1435305543,6330450875,558,0,0,
1435330550,11707670092,558,0,0,
10088948037,10088948044,558,0,0,
3207495935,9857326940,558,0,0,
6970423158,10092068991,558,0,0,
1429026781,1429026816,557,0,0,
4855191048,6324519175,557,0,0,
3422911600,6241095538,557,0,0,
1426239228,10088381791,557,0,0,
4848858418,10096994488,557,0,0,
10081801448,10081801450,557,0,0,
1442626430,1442626464,557,0,0,
6869004233,6877416309,557,0,0,
6877308710,6877308714,557,0,0,
6877304348,11840804074,557,0,0,
3421895464,6241090374,557,0,0,
8223353888,8223353890,557,0,0,
4112120707,4112120711,557,0,0,
1428104607,4831929805,557,0,0,
10094750467,10094750473,557,0,0,
7053718680,7053748586,557,0,0,
11068168076,11843658036,556,0,0,
12176608657,12176608658,556,0,0,
6324875448,6324875449,556,0,0,
11868095263,11868095265,556,0,0,
1428104963,1428104969,556,0,0,
5997980564,7997016433,556,0,0,
10081021986,10088339753,556,0,0,
5968628427,10089268409,556,0,0,
11840463816,11840463818,556,0,0,
3776107882,3776107883,556,0,0,
3815265295,3815265298,555,0,0,
1429261119,1429261153,555,0,0,
1877320764,1877320770,555,0,0,
10206671994,10206671996,555,0,0,
1429418279,1429418316,555,0,0,
1426202649,1426202693,555,0,0,
7070849860,9772466095,555,0,0,
9435807890,9435807891,555,0,0,
4833922759,11703145136,555,0,0,
1429261320,1429261355,555,0,0,
9709066330,13142706340,555,0,0,
7473720118,7473720141,555,0,0,
1429434434,1429434480,555,0,0,
3945301397,9605451694,555,0,0,
1427203497,1427203517,555,0,0,
10091376031,10091376050,555,0,0,
10094467854,10094467855,555,0,0,
